opeid8,award_year,descriptor,raw_values,normalized_values
02343400,2010-2011,school,"BELLUS ACADEMY | Bellus Academy, The Academy of Beauty and Spa",BELLUS ACADEMY | BELLUS ACADEMY THE ACADEMY OF BEAUTY AND SPA
02345200,1999-2000,school,A CUT ABOVE BEAUTY COLLEGE | EMPIRE BEAUTY SCHOOL,A CUT ABOVE BEAUTY COLLEGE | EMPIRE BEAUTY SCHOOL
02345200,2000-2001,school,A CUT ABOVE BEAUTY COLLEGE | EMPIRE BEAUTY SCHOOL,A CUT ABOVE BEAUTY COLLEGE | EMPIRE BEAUTY SCHOOL
02345200,2001-2002,school,A CUT ABOVE BEAUTY COLLEGE | EMPIRE BEAUTY SCHOOL,A CUT ABOVE BEAUTY COLLEGE | EMPIRE BEAUTY SCHOOL
02346200,2005-2006,school,WYOTECH | AMI American Motorcycle Institute,WYOTECH | AMI AMERICAN MOTORCYCLE INSTITUTE
02346500,2001-2002,school,OGDEN WEBER APPLIED TECHNOLOGY COLLEGE | OGDEN-WEBER APPLIED TECHNOLOGY CENTER,OGDEN WEBER APPLIED TECHNOLOGY COLLEGE | OGDEN WEBER APPLIED TECHNOLOGY CENTER
02346500,2015-2016,school,OGDEN-WEBER TECHNICAL COLLEGE | Ogden Weber Applied Technology College,OGDEN WEBER TECHNICAL COLLEGE | OGDEN WEBER APPLIED TECHNOLOGY COLLEGE
02348200,2013-2014,school,ARKANSAS STATE UNIVERSITY MID-SOUTH | Mid-South Community College,ARKANSAS STATE UNIVERSITY MID SOUTH | MID SOUTH COMMUNITY COLLEGE
02349400,2004-2005,school,ALVAREITA'S COLLEGE OF COSMETOLOGY INC. | ALVAREITA'S COLLEGE OF COSMETOLOGY,ALVAREITAS COLLEGE OF COSMETOLOGY INC | ALVAREITAS COLLEGE OF COSMETOLOGY
02349400,2005-2006,school,ALVAREITA'S COLLEGE OF COSMETOLOGY INC. | ALVAREITA'S COLLEGE OF COSMETOLOGY,ALVAREITAS COLLEGE OF COSMETOLOGY INC | ALVAREITAS COLLEGE OF COSMETOLOGY
02349400,2008-2009,school,ALVAREITA'S COLLEGE OF COSMETOLOGY INC. | ALVAREITA'S COLLEGE OF COSMETOLOGY,ALVAREITAS COLLEGE OF COSMETOLOGY INC | ALVAREITAS COLLEGE OF COSMETOLOGY
02349400,2009-2010,school,ALVAREITA'S COLLEGE OF COSMETOLOGY INC. | ALVAREITA'S COLLEGE OF COSMETOLOGY,ALVAREITAS COLLEGE OF COSMETOLOGY INC | ALVAREITAS COLLEGE OF COSMETOLOGY
02349400,2010-2011,school,ALVAREITA'S COLLEGE OF COSMETOLOGY INC. | ALVAREITA'S COLLEGE OF COSMETOLOGY,ALVAREITAS COLLEGE OF COSMETOLOGY INC | ALVAREITAS COLLEGE OF COSMETOLOGY
02349700,2001-2002,school,RABBINICAL SEMINARY OF ADAS YEREIM | RABBINICAL SEMINARY ADAS YEREIM,RABBINICAL SEMINARY OF ADAS YEREIM | RABBINICAL SEMINARY ADAS YEREIM
02349700,2002-2003,school,RABBINICAL SEMINARY OF ADAS YEREIM | RABBINICAL SEMINARY ADAS YEREIM,RABBINICAL SEMINARY OF ADAS YEREIM | RABBINICAL SEMINARY ADAS YEREIM
02351500,1999-2000,school,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING
02351500,2000-2001,school,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING
02351500,2001-2002,school,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING
02351500,2002-2003,school,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING
02351500,2003-2004,school,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING
02351500,2004-2005,school,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING
02351500,2005-2006,school,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING
02351500,2006-2007,school,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING
02351500,2007-2008,school,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING
02351500,2008-2009,school,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING
02351500,2009-2010,school,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING
02351500,2010-2011,school,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING,WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSE | WILLOUGHBY EASTLAKE SCHOOL OF PRACTICAL NURSING
02351700,2003-2004,school,PAUL MITCHELL THE SCHOOL - LOUISVILLE | Donta School of Beauty Culture,PAUL MITCHELL THE SCHOOL LOUISVILLE | DONTA SCHOOL OF BEAUTY CULTURE
02351700,2004-2005,school,PAUL MITCHELL THE SCHOOL - LOUISVILLE | Donta School of Beauty Culture,PAUL MITCHELL THE SCHOOL LOUISVILLE | DONTA SCHOOL OF BEAUTY CULTURE
02351700,2005-2006,school,PAUL MITCHELL THE SCHOOL - LOUISVILLE | Donta School of Beauty Culture,PAUL MITCHELL THE SCHOOL LOUISVILLE | DONTA SCHOOL OF BEAUTY CULTURE
02351900,1999-2000,school,MARIC COLLEGE | KAPLAN COLLEGE,MARIC COLLEGE | KAPLAN COLLEGE
02351900,2000-2001,school,MARIC COLLEGE | KAPLAN COLLEGE,MARIC COLLEGE | KAPLAN COLLEGE
02351900,2001-2002,school,MARIC COLLEGE | CALIFORNIA COLLEGE OF TECHNOLOGY | KAPLAN COLLEGE,MARIC COLLEGE | CALIFORNIA COLLEGE OF TECHNOLOGY | KAPLAN COLLEGE
02351900,2002-2003,school,KAPLAN COLLEGE | California College of Technology,KAPLAN COLLEGE | CALIFORNIA COLLEGE OF TECHNOLOGY
02351900,2003-2004,school,KAPLAN COLLEGE | California College,KAPLAN COLLEGE | CALIFORNIA COLLEGE
02351900,2004-2005,school,KAPLAN COLLEGE | California College,KAPLAN COLLEGE | CALIFORNIA COLLEGE
02351900,2005-2006,school,KAPLAN COLLEGE | Maric College,KAPLAN COLLEGE | MARIC COLLEGE
02351900,2006-2007,school,KAPLAN COLLEGE | Maric College,KAPLAN COLLEGE | MARIC COLLEGE
02351900,2014-2015,school,BRIGHTWOOD COLLEGE | Kaplan College,BRIGHTWOOD COLLEGE | KAPLAN COLLEGE
02352200,1999-2000,school,COOKING & HOSPITALITY INSTITUTE OF CHICAGO (THE) | LEHCORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO | LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO,COOKING AND HOSPITALITY INSTITUTE OF CHICAGO | LEHCORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO | LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO
02352200,2000-2001,school,COOKING & HOSPITALITY INSTITUTE OF CHICAGO (THE) | LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO,COOKING AND HOSPITALITY INSTITUTE OF CHICAGO | LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO
02352200,2001-2002,school,COOKING & HOSPITALITY INSTITUTE OF CHICAGO (THE) | COOKING AND HOSPITALITY INSTITUTE | LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO,COOKING AND HOSPITALITY INSTITUTE OF CHICAGO | COOKING AND HOSPITALITY INSTITUTE | LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO
02352200,2002-2003,school,LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO | Cooking & Hospitality Institute of Chicago (The),LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO | COOKING AND HOSPITALITY INSTITUTE OF CHICAGO
02352200,2003-2004,school,LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO | Cooking & Hospitality Institute of Chicago (The),LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO | COOKING AND HOSPITALITY INSTITUTE OF CHICAGO
02352200,2004-2005,school,LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO | Cooking & Hospitality Institute of Chicago (The),LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO | COOKING AND HOSPITALITY INSTITUTE OF CHICAGO
02352200,2005-2006,school,LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO | Cooking & Hospitality Institute of Chicago (The),LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO | COOKING AND HOSPITALITY INSTITUTE OF CHICAGO
02352200,2007-2008,school,LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO | Cooking & Hospitality Institute of Chicago (The),LE CORDON BLEU COLLEGE OF CULINARY ARTS IN CHICAGO | COOKING AND HOSPITALITY INSTITUTE OF CHICAGO
02354200,1999-2000,school,SCIOTO COUNTY JOINT VOCATIONAL SCHOOL | SCIOTO COUNTY CAREER TECHNICAL CENTER,SCIOTO COUNTY JOINT VOCATIONAL SCHOOL | SCIOTO COUNTY CAREER TECHNICAL CENTER
02354200,2000-2001,school,SCIOTO COUNTY JOINT VOCATIONAL SCHOOL | SCIOTO COUNTY CAREER TECHNICAL CENTER,SCIOTO COUNTY JOINT VOCATIONAL SCHOOL | SCIOTO COUNTY CAREER TECHNICAL CENTER
02354200,2001-2002,school,SCIOTO COUNTY JOINT VOCATIONAL SCHOOL | SCIOTO COUNTY CAREER TECHNICAL CENTER,SCIOTO COUNTY JOINT VOCATIONAL SCHOOL | SCIOTO COUNTY CAREER TECHNICAL CENTER
02357600,2002-2003,school,NAVAJO TECHNICAL COLLEGE | Crownpoint Institute of Technology,NAVAJO TECHNICAL COLLEGE | CROWNPOINT INSTITUTE OF TECHNOLOGY
02357600,2003-2004,school,NAVAJO TECHNICAL COLLEGE | Crownpoint Institute of Technology,NAVAJO TECHNICAL COLLEGE | CROWNPOINT INSTITUTE OF TECHNOLOGY
02357600,2004-2005,school,NAVAJO TECHNICAL COLLEGE | Crownpoint Institute of Technology,NAVAJO TECHNICAL COLLEGE | CROWNPOINT INSTITUTE OF TECHNOLOGY
02357600,2005-2006,school,NAVAJO TECHNICAL COLLEGE | Crownpoint Institute of Technology,NAVAJO TECHNICAL COLLEGE | CROWNPOINT INSTITUTE OF TECHNOLOGY
02357600,2011-2012,school,NAVAJO TECHNICAL UNIVERSITY | Navajo Technical College,NAVAJO TECHNICAL UNIVERSITY | NAVAJO TECHNICAL COLLEGE
02357600,2012-2013,school,NAVAJO TECHNICAL UNIVERSITY | Navajo Technical College,NAVAJO TECHNICAL UNIVERSITY | NAVAJO TECHNICAL COLLEGE
02359300,2001-2002,school,SHASTA BIBLE COLLEGE AND GRADUATE SCHOOL | SHASTA BIBLE COLLEGE,SHASTA BIBLE COLLEGE AND GRADUATE SCHOOL | SHASTA BIBLE COLLEGE
02359300,2002-2003,school,SHASTA BIBLE COLLEGE AND GRADUATE SCHOOL | Shasta Bible College,SHASTA BIBLE COLLEGE AND GRADUATE SCHOOL | SHASTA BIBLE COLLEGE
02359300,2003-2004,school,SHASTA BIBLE COLLEGE AND GRADUATE SCHOOL | Shasta Bible College,SHASTA BIBLE COLLEGE AND GRADUATE SCHOOL | SHASTA BIBLE COLLEGE
02359300,2004-2005,school,SHASTA BIBLE COLLEGE AND GRADUATE SCHOOL | Shasta Bible College,SHASTA BIBLE COLLEGE AND GRADUATE SCHOOL | SHASTA BIBLE COLLEGE
02359300,2005-2006,school,SHASTA BIBLE COLLEGE AND GRADUATE SCHOOL | Shasta Bible College,SHASTA BIBLE COLLEGE AND GRADUATE SCHOOL | SHASTA BIBLE COLLEGE
02361400,2018-2019,school,COLLIN COUNTY COMMUNITY COLLEGE DISTRICT | Collin County Community College,COLLIN COUNTY COMMUNITY COLLEGE DISTRICT | COLLIN COUNTY COMMUNITY COLLEGE
02361600,2001-2002,school,CONCORDE CAREER COLLEGE | CONCORDE CAREER INSTITUTE,CONCORDE CAREER COLLEGE | CONCORDE CAREER INSTITUTE
02361600,2002-2003,school,CONCORDE CAREER COLLEGE | Concorde Career Institute,CONCORDE CAREER COLLEGE | CONCORDE CAREER INSTITUTE
02361600,2003-2004,school,CONCORDE CAREER COLLEGE | Concorde Career Institute,CONCORDE CAREER COLLEGE | CONCORDE CAREER INSTITUTE
02361600,2004-2005,school,CONCORDE CAREER COLLEGE | Concorde Career Institute,CONCORDE CAREER COLLEGE | CONCORDE CAREER INSTITUTE
02362100,1999-2000,school,FULL SAIL REAL WORLD EDUCATION | FULL SAIL UNIVERSITY,FULL SAIL REAL WORLD EDUCATION | FULL SAIL UNIVERSITY
02362100,2000-2001,school,FULL SAIL REAL WORLD EDUCATION | FULL SAIL UNIVERSITY,FULL SAIL REAL WORLD EDUCATION | FULL SAIL UNIVERSITY
02362100,2001-2002,school,FULL SAIL REAL WORLD EDUCATION | FULL SAIL UNIVERSITY,FULL SAIL REAL WORLD EDUCATION | FULL SAIL UNIVERSITY
02362100,2002-2003,school,FULL SAIL UNIVERSITY | Full Sail Real World Education,FULL SAIL UNIVERSITY | FULL SAIL REAL WORLD EDUCATION
02362100,2003-2004,school,FULL SAIL UNIVERSITY | Full Sail Real World Education,FULL SAIL UNIVERSITY | FULL SAIL REAL WORLD EDUCATION
02362100,2004-2005,school,FULL SAIL UNIVERSITY | Full Sail Real World Education,FULL SAIL UNIVERSITY | FULL SAIL REAL WORLD EDUCATION
02362100,2005-2006,school,FULL SAIL UNIVERSITY | Full Sail Real World Education,FULL SAIL UNIVERSITY | FULL SAIL REAL WORLD EDUCATION
02362800,2001-2002,school,AUSTIN GRADUATE SCHOOL OF THEOLOGY | INSTITUTE FOR CHRISTIAN STUDIES,AUSTIN GRADUATE SCHOOL OF THEOLOGY | INSTITUTE FOR CHRISTIAN STUDIES
02363800,2001-2002,school,YESHIVA GEDOLAH OF GREATER DETROIT | YESHIVA GEDOLA OF GREATER DETROIT,YESHIVA GEDOLAH OF GREATER DETROIT | YESHIVA GEDOLA OF GREATER DETROIT
02453500,2001-2002,school,THE MEDICAL COLLEGE OF WISCONSIN INC | MEDICAL COLLEGE OF WISCONSIN,MEDICAL COLLEGE OF WISCONSIN INC | MEDICAL COLLEGE OF WISCONSIN
02454300,2001-2002,school,NEW YORK UNIVERSITY SCHOOL OF MEDICINE | NEW YORK UNIVERSITY SCH OF MEDICINE,NEW YORK UNIVERSITY SCHOOL OF MEDICINE | NEW YORK UNIVERSITY SCH OF MEDICINE
02454400,2001-2002,school,NORTHEASTERN OHIO UNIV-COL OF MED | NORTHEASTERN OHIO UNIVERSITIES COLLEGE OF MEDICINE,NORTHEASTERN OHIO UNIV COL OF MED | NORTHEASTERN OHIO UNIVERSITIES COLLEGE OF MEDICINE
02491500,2001-2002,school,ART CENTER DESIGN COLLEGE (THE) | THE ART CENTER OF TUCSON,ART CENTER DESIGN COLLEGE | ART CENTER OF TUCSON
02491500,2009-2010,school,SOUTHWEST UNIVERSITY OF VISUAL ARTS | Art Center Design College (The),SOUTHWEST UNIVERSITY OF VISUAL ARTS | ART CENTER DESIGN COLLEGE
02491700,1999-2000,school,CORTIVA INSTITUTE - MUSCULAR THERAPY INSTITUTE | CORTIVA INSTITUTE - BOSTON,CORTIVA INSTITUTE MUSCULAR THERAPY INSTITUTE | CORTIVA INSTITUTE BOSTON
02491700,2000-2001,school,CORTIVA INSTITUTE - MUSCULAR THERAPY INSTITUTE | CORTIVA INSTITUTE - BOSTON,CORTIVA INSTITUTE MUSCULAR THERAPY INSTITUTE | CORTIVA INSTITUTE BOSTON
02491700,2001-2002,school,CORTIVA INSTITUTE - MUSCULAR THERAPY INSTITUTE | CORTIVA INSTITUTE - BOSTON,CORTIVA INSTITUTE MUSCULAR THERAPY INSTITUTE | CORTIVA INSTITUTE BOSTON
02494800,2002-2003,school,JOHN WESLEY INTERNATIONAL BARBER & BEAUTY COLLEGE | Lola Beauty College,JOHN WESLEY INTERNATIONAL BARBER AND BEAUTY COLLEGE | LOLA BEAUTY COLLEGE
02494800,2003-2004,school,JOHN WESLEY INTERNATIONAL BARBER & BEAUTY COLLEGE | Lola Beauty College,JOHN WESLEY INTERNATIONAL BARBER AND BEAUTY COLLEGE | LOLA BEAUTY COLLEGE
02494800,2004-2005,school,CR'U INSTITUTE OF COSMETOLOGY & BARBERING | Lola Beauty College,CRU INSTITUTE OF COSMETOLOGY AND BARBERING | LOLA BEAUTY COLLEGE
02494800,2005-2006,school,CR'U INSTITUTE OF COSMETOLOGY & BARBERING | Lola Beauty College,CRU INSTITUTE OF COSMETOLOGY AND BARBERING | LOLA BEAUTY COLLEGE
02494800,2007-2008,school,JOHN WESLEY INTERNATIONAL BARBER & BEAUTY COLLEGE | John Wesley International Barber & Beauty College | CR'U INSTITUTE OF COSMETOLOGY & BARBERING,JOHN WESLEY INTERNATIONAL BARBER AND BEAUTY COLLEGE | CRU INSTITUTE OF COSMETOLOGY AND BARBERING
02494800,2008-2009,school,CR'U INSTITUTE OF COSMETOLOGY & BARBERING | John Wesley International Barber & Beauty College,CRU INSTITUTE OF COSMETOLOGY AND BARBERING | JOHN WESLEY INTERNATIONAL BARBER AND BEAUTY COLLEGE
02495500,1999-2000,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2000-2001,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2001-2002,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | ALLSTATE CAREER COLLEGE | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALLSTATE CAREER COLLEGE | ALL STATE CAREER SCHOOL
02495500,2002-2003,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2003-2004,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2004-2005,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2005-2006,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2006-2007,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2007-2008,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2008-2009,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2009-2010,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2010-2011,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2011-2012,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2012-2013,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School | ALL-STATE CAREER SCHOOL,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2013-2014,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2014-2015,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2015-2016,school,ALL-STATE CAREER SCHOOL - ALL-STATE CAREER SCHOOL | All-State Career School,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495500,2016-2017,school,All-State Career School - All-State Career School | All-State Career School,ALL STATE CAREER SCHOOL ALL STATE CAREER SCHOOL | ALL STATE CAREER SCHOOL
02495800,2001-2002,school,FOCUS:HOPE | FOCUS HOPE MACHINIST TRAINING INSTITUTE,FOCUS HOPE | FOCUS HOPE MACHINIST TRAINING INSTITUTE
02495800,2002-2003,school,FOCUS:HOPE | Focus: Hope Machinist Training Institute,FOCUS HOPE | FOCUS HOPE MACHINIST TRAINING INSTITUTE
02495800,2003-2004,school,FOCUS:HOPE | Focus: Hope Machinist Training Institute,FOCUS HOPE | FOCUS HOPE MACHINIST TRAINING INSTITUTE
02495800,2004-2005,school,FOCUS:HOPE | Focus: Hope Machinist Training Institute,FOCUS HOPE | FOCUS HOPE MACHINIST TRAINING INSTITUTE
02497300,2001-2002,school,MILAN INSTITUTE | TRINITY COLLEGE,MILAN INSTITUTE | TRINITY COLLEGE
02497300,2002-2003,school,MILAN INSTITUTE | Trinity College,MILAN INSTITUTE | TRINITY COLLEGE
02497300,2003-2004,school,MILAN INSTITUTE | Trinity College - Golden State Business College,MILAN INSTITUTE | TRINITY COLLEGE GOLDEN STATE BUSINESS COLLEGE
02497300,2004-2005,school,MILAN INSTITUTE | Trinity College - Golden State Business College,MILAN INSTITUTE | TRINITY COLLEGE GOLDEN STATE BUSINESS COLLEGE
02497300,2005-2006,school,MILAN INSTITUTE | Trinity College - Golden State Business College,MILAN INSTITUTE | TRINITY COLLEGE GOLDEN STATE BUSINESS COLLEGE
02498200,2004-2005,school,G SKIN & BEAUTY INSTITUTE | HAIR PROFESSIONALS ACADEMY OF COSMETOLOGY,G SKIN AND BEAUTY INSTITUTE | HAIR PROFESSIONALS ACADEMY OF COSMETOLOGY
02498200,2005-2006,school,G SKIN & BEAUTY INSTITUTE | HAIR PROFESSIONALS ACADEMY OF COSMETOLOGY,G SKIN AND BEAUTY INSTITUTE | HAIR PROFESSIONALS ACADEMY OF COSMETOLOGY
02498200,2007-2008,school,HAIR PROFESSIONALS ACADEMY OF COSMETOLOGY | G SKIN & BEAUTY INSTITUTE,HAIR PROFESSIONALS ACADEMY OF COSMETOLOGY | G SKIN AND BEAUTY INSTITUTE
02501500,2001-2002,school,MID FLORIDA TECH | OTEC MID-FLORIDA TECHNICAL INSTITUTE,MID FLORIDA TECH | OTEC MID FLORIDA TECHNICAL INSTITUTE
02502400,2001-2002,school,SERBIA'S TECHNICAL COLLEGE | SERBIA'S SCHOOL OF BEAUTY CULTURE,SERBIAS TECHNICAL COLLEGE | SERBIAS SCHOOL OF BEAUTY CULTURE
02502700,2009-2010,school,UEI (UNITED EDUCATION INSTITUTE) | Advanced Career Training | ADVANCED CAREER TRAINING,UEI UNITED EDUCATION INSTITUTE | ADVANCED CAREER TRAINING
02502700,2010-2011,school,UEI (UNITED EDUCATION INSTITUTE) | Advanced Career Training,UEI UNITED EDUCATION INSTITUTE | ADVANCED CAREER TRAINING
02503400,1999-2000,school,REGIONS UNIVERSITY | AMRIDGE UNIVERSITY,REGIONS UNIVERSITY | AMRIDGE UNIVERSITY
02503400,2000-2001,school,REGIONS UNIVERSITY | AMRIDGE UNIVERSITY,REGIONS UNIVERSITY | AMRIDGE UNIVERSITY
02503400,2001-2002,school,REGIONS UNIVERSITY | SOUTHERN CHRISTIAN UNIVERSITY | AMRIDGE UNIVERSITY,REGIONS UNIVERSITY | SOUTHERN CHRISTIAN UNIVERSITY | AMRIDGE UNIVERSITY
02503400,2002-2003,school,AMRIDGE UNIVERSITY | Southern Christian University,AMRIDGE UNIVERSITY | SOUTHERN CHRISTIAN UNIVERSITY
02503400,2003-2004,school,AMRIDGE UNIVERSITY | Southern Christian University,AMRIDGE UNIVERSITY | SOUTHERN CHRISTIAN UNIVERSITY
02503400,2004-2005,school,AMRIDGE UNIVERSITY | Southern Christian University,AMRIDGE UNIVERSITY | SOUTHERN CHRISTIAN UNIVERSITY
02503400,2005-2006,school,AMRIDGE UNIVERSITY | Southern Christian University,AMRIDGE UNIVERSITY | SOUTHERN CHRISTIAN UNIVERSITY
