family,award_year,column,master_source_records,included_records,excluded_records,master_known_sum,included_known_sum,excluded_known_sum
direct_loans,2012-2013,loan_direct__unsubsidized_graduate_recipients,5650,5141,509,1506208,1410696,95512
direct_loans,2012-2013,loan_direct__unsubsidized_graduate_loans_originated_n,5650,5141,509,1983991,1843144,140847
direct_loans,2012-2013,loan_direct__unsubsidized_graduate_loans_originated_amt,5650,5141,509,27408192207.0,25717516243.0,1690675964.0
direct_loans,2012-2013,loan_direct__unsubsidized_graduate_disbursements_n,5650,5141,509,3654124,3349602,304522
direct_loans,2012-2013,loan_direct__unsubsidized_graduate_disbursements,5650,5141,509,26975169854.0,25314525955.0,1660643899.0
direct_loans,2013-2014,loan_direct__subsidized_recipients,5516,5000,516,7129401,6742422,386979
direct_loans,2013-2014,loan_direct__subsidized_loans_originated_n,5516,5000,516,8145631,7654164,491467
direct_loans,2013-2014,loan_direct__subsidized_loans_originated_amt,5516,5000,516,26711780468.0,25207538531.0,1504241937.0
direct_loans,2013-2014,loan_direct__subsidized_disbursements_n,5516,5000,516,15482658,14409254,1073404
direct_loans,2013-2014,loan_direct__subsidized_disbursements,5516,5000,516,26442801449.0,24948889781.0,1493911668.0
direct_loans,2013-2014,loan_direct__unsubsidized_recipients,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__unsubsidized_loans_originated_n,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__unsubsidized_loans_originated_amt,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__unsubsidized_disbursements_n,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__unsubsidized_disbursements,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__plus_recipients,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__plus_loans_originated_n,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__plus_loans_originated_amt,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__plus_disbursements_n,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__plus_disbursements,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__grad_plus_recipients,5516,5000,516,354646,328840,25806
direct_loans,2013-2014,loan_direct__grad_plus_loans_originated_n,5516,5000,516,500701,465698,35003
direct_loans,2013-2014,loan_direct__grad_plus_loans_originated_amt,5516,5000,516,8136361229.0,7292851107.0,843510122.0
direct_loans,2013-2014,loan_direct__grad_plus_disbursements_n,5516,5000,516,931068,863252,67816
direct_loans,2013-2014,loan_direct__grad_plus_disbursements,5516,5000,516,8107826001.0,7266163579.0,841662422.0
direct_loans,2013-2014,loan_direct__parent_plus_recipients,5516,5000,516,716999,675824,41175
direct_loans,2013-2014,loan_direct__parent_plus_loans_originated_n,5516,5000,516,821175,771970,49205
direct_loans,2013-2014,loan_direct__parent_plus_loans_originated_amt,5516,5000,516,10323313585.0,9683140457.0,640173128.0
direct_loans,2013-2014,loan_direct__parent_plus_disbursements_n,5516,5000,516,1545030,1446716,98314
direct_loans,2013-2014,loan_direct__parent_plus_disbursements,5516,5000,516,10283530865.0,9644661892.0,638868973.0
direct_loans,2013-2014,loan_direct__subsidized_undergraduate_recipients,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__subsidized_undergraduate_loans_originated_n,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__subsidized_undergraduate_loans_originated_amt,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__subsidized_undergraduate_disbursements_n,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__subsidized_undergraduate_disbursements,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__subsidized_graduate_recipients,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__subsidized_graduate_loans_originated_n,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__subsidized_graduate_loans_originated_amt,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__subsidized_graduate_disbursements_n,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__subsidized_graduate_disbursements,5516,5000,516,,,
direct_loans,2013-2014,loan_direct__unsubsidized_undergraduate_recipients,5516,5000,516,6698609,6311145,387464
direct_loans,2013-2014,loan_direct__unsubsidized_undergraduate_loans_originated_n,5516,5000,516,8038753,7533428,505325
direct_loans,2013-2014,loan_direct__unsubsidized_undergraduate_loans_originated_amt,5516,5000,516,28388177649.0,26534599604.0,1853578045.0
direct_loans,2013-2014,loan_direct__unsubsidized_undergraduate_disbursements_n,5516,5000,516,15330485,14216529,1113956
direct_loans,2013-2014,loan_direct__unsubsidized_undergraduate_disbursements,5516,5000,516,28008719529.0,26172456975.0,1836262554.0
direct_loans,2013-2014,loan_direct__unsubsidized_graduate_recipients,5516,5000,516,1491879,1388699,103180
direct_loans,2013-2014,loan_direct__unsubsidized_graduate_loans_originated_n,5516,5000,516,1960983,1818023,142960
direct_loans,2013-2014,loan_direct__unsubsidized_graduate_loans_originated_amt,5516,5000,516,27463249325.0,25675253931.0,1787995394.0
direct_loans,2013-2014,loan_direct__unsubsidized_graduate_disbursements_n,5516,5000,516,3697798,3382136,315662
direct_loans,2013-2014,loan_direct__unsubsidized_graduate_disbursements,5516,5000,516,27316191835.0,25533676930.0,1782514905.0
direct_loans,2014-2015,loan_direct__subsidized_recipients,5473,4986,487,6654261,6206212,448049
direct_loans,2014-2015,loan_direct__subsidized_loans_originated_n,5473,4986,487,7557055,7021707,535348
direct_loans,2014-2015,loan_direct__subsidized_loans_originated_amt,5473,4986,487,24830840422.0,23125118038.0,1705722384.0
direct_loans,2014-2015,loan_direct__subsidized_disbursements_n,5473,4986,487,14386817,13322037,1064780
direct_loans,2014-2015,loan_direct__subsidized_disbursements,5473,4986,487,24661724006.0,22958791207.0,1702932799.0
direct_loans,2014-2015,loan_direct__unsubsidized_recipients,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__unsubsidized_loans_originated_n,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__unsubsidized_loans_originated_amt,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__unsubsidized_disbursements_n,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__unsubsidized_disbursements,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__plus_recipients,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__plus_loans_originated_n,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__plus_loans_originated_amt,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__plus_disbursements_n,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__plus_disbursements,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__grad_plus_recipients,5473,4986,487,362579,334399,28180
direct_loans,2014-2015,loan_direct__grad_plus_loans_originated_n,5473,4986,487,512001,473557,38444
direct_loans,2014-2015,loan_direct__grad_plus_loans_originated_amt,5473,4986,487,8380439924.0,7461430053.0,919009871.0
direct_loans,2014-2015,loan_direct__grad_plus_disbursements_n,5473,4986,487,941163,870041,71122
direct_loans,2014-2015,loan_direct__grad_plus_disbursements,5473,4986,487,8350949290.0,7434312981.0,916636309.0
direct_loans,2014-2015,loan_direct__parent_plus_recipients,5473,4986,487,737401,695984,41417
direct_loans,2014-2015,loan_direct__parent_plus_loans_originated_n,5473,4986,487,845464,796048,49416
direct_loans,2014-2015,loan_direct__parent_plus_loans_originated_amt,5473,4986,487,10750769840.0,10091542138.0,659227702.0
direct_loans,2014-2015,loan_direct__parent_plus_disbursements_n,5473,4986,487,1579779,1483216,96563
direct_loans,2014-2015,loan_direct__parent_plus_disbursements,5473,4986,487,10716397420.0,10058107486.0,658289934.0
direct_loans,2014-2015,loan_direct__subsidized_undergraduate_recipients,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__subsidized_undergraduate_loans_originated_n,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__subsidized_undergraduate_loans_originated_amt,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__subsidized_undergraduate_disbursements_n,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__subsidized_undergraduate_disbursements,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__subsidized_graduate_recipients,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__subsidized_graduate_loans_originated_n,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__subsidized_graduate_loans_originated_amt,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__subsidized_graduate_disbursements_n,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__subsidized_graduate_disbursements,5473,4986,487,,,
direct_loans,2014-2015,loan_direct__unsubsidized_undergraduate_recipients,5473,4986,487,6315642,5873946,441696
direct_loans,2014-2015,loan_direct__unsubsidized_undergraduate_loans_originated_n,5473,4986,487,7512720,6971686,541034
direct_loans,2014-2015,loan_direct__unsubsidized_undergraduate_loans_originated_amt,5473,4986,487,26361721653.0,24286101385.0,2075620268.0
direct_loans,2014-2015,loan_direct__unsubsidized_undergraduate_disbursements_n,5473,4986,487,14338142,13250022,1088120
direct_loans,2014-2015,loan_direct__unsubsidized_undergraduate_disbursements,5473,4986,487,26142398474.0,24070912357.0,2071486117.0
direct_loans,2014-2015,loan_direct__unsubsidized_graduate_recipients,5473,4986,487,1459558,1344397,115161
direct_loans,2014-2015,loan_direct__unsubsidized_graduate_loans_originated_n,5473,4986,487,1904222,1754850,149372
direct_loans,2014-2015,loan_direct__unsubsidized_graduate_loans_originated_amt,5473,4986,487,26699399923.0,24659539337.0,2039860586.0
direct_loans,2014-2015,loan_direct__unsubsidized_graduate_disbursements_n,5473,4986,487,3596094,3298128,297966
direct_loans,2014-2015,loan_direct__unsubsidized_graduate_disbursements,5473,4986,487,26586148046.0,24548569353.0,2037578693.0
direct_loans,2015-2016,loan_direct__subsidized_recipients,5441,4952,489,6148837,5850254,298583
direct_loans,2015-2016,loan_direct__subsidized_loans_originated_n,5441,4952,489,6947128,6597747,349381
direct_loans,2015-2016,loan_direct__subsidized_loans_originated_amt,5441,4952,489,22965884778.0,21808844823.0,1157039955.0
direct_loans,2015-2016,loan_direct__subsidized_disbursements_n,5441,4952,489,13336983,12615311,721672
direct_loans,2015-2016,loan_direct__subsidized_disbursements,5441,4952,489,22954854305.0,21798389010.0,1156465295.0
direct_loans,2015-2016,loan_direct__unsubsidized_recipients,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__unsubsidized_loans_originated_n,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__unsubsidized_loans_originated_amt,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__unsubsidized_disbursements_n,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__unsubsidized_disbursements,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__plus_recipients,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__plus_loans_originated_n,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__plus_loans_originated_amt,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__plus_disbursements_n,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__plus_disbursements,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__grad_plus_recipients,5441,4952,489,381000,352232,28768
direct_loans,2015-2016,loan_direct__grad_plus_loans_originated_n,5441,4952,489,538712,499733,38979
direct_loans,2015-2016,loan_direct__grad_plus_loans_originated_amt,5441,4952,489,8843679124.0,7857210678.0,986468446.0
direct_loans,2015-2016,loan_direct__grad_plus_disbursements_n,5441,4952,489,991709,916892,74817
direct_loans,2015-2016,loan_direct__grad_plus_disbursements,5441,4952,489,8842963048.0,7856566796.0,986396252.0
direct_loans,2015-2016,loan_direct__parent_plus_recipients,5441,4952,489,847027,800846,46181
direct_loans,2015-2016,loan_direct__parent_plus_loans_originated_n,5441,4952,489,970998,916506,54492
direct_loans,2015-2016,loan_direct__parent_plus_loans_originated_amt,5441,4952,489,11963211904.0,11247652629.0,715559275.0
direct_loans,2015-2016,loan_direct__parent_plus_disbursements_n,5441,4952,489,1816130,1711124,105006
direct_loans,2015-2016,loan_direct__parent_plus_disbursements,5441,4952,489,11961759369.0,11246352934.0,715406435.0
direct_loans,2015-2016,loan_direct__subsidized_undergraduate_recipients,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__subsidized_undergraduate_loans_originated_n,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__subsidized_undergraduate_loans_originated_amt,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__subsidized_undergraduate_disbursements_n,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__subsidized_undergraduate_disbursements,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__subsidized_graduate_recipients,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__subsidized_graduate_loans_originated_n,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__subsidized_graduate_loans_originated_amt,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__subsidized_graduate_disbursements_n,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__subsidized_graduate_disbursements,5441,4952,489,,,
direct_loans,2015-2016,loan_direct__unsubsidized_undergraduate_recipients,5441,4952,489,5924552,5618341,306211
direct_loans,2015-2016,loan_direct__unsubsidized_undergraduate_loans_originated_n,5441,4952,489,6901200,6542390,358810
direct_loans,2015-2016,loan_direct__unsubsidized_undergraduate_loans_originated_amt,5441,4952,489,24107930073.0,22784469209.0,1323460864.0
direct_loans,2015-2016,loan_direct__unsubsidized_undergraduate_disbursements_n,5441,4952,489,13276123,12527461,748662
direct_loans,2015-2016,loan_direct__unsubsidized_undergraduate_disbursements,5441,4952,489,24090667959.0,22768371896.0,1322296063.0
direct_loans,2015-2016,loan_direct__unsubsidized_graduate_recipients,5441,4952,489,1450038,1358009,92029
direct_loans,2015-2016,loan_direct__unsubsidized_graduate_loans_originated_n,5441,4952,489,1890658,1773806,116852
direct_loans,2015-2016,loan_direct__unsubsidized_graduate_loans_originated_amt,5441,4952,489,26638612267.0,24918165093.0,1720447174.0
direct_loans,2015-2016,loan_direct__unsubsidized_graduate_disbursements_n,5441,4952,489,3609260,3356393,252867
direct_loans,2015-2016,loan_direct__unsubsidized_graduate_disbursements,5441,4952,489,26632658753.0,24912462993.0,1720195760.0
direct_loans,2016-2017,loan_direct__subsidized_recipients,5339,4870,469,5762709,5543593,219116
direct_loans,2016-2017,loan_direct__subsidized_loans_originated_n,5339,4870,469,6513890,6259489,254401
direct_loans,2016-2017,loan_direct__subsidized_loans_originated_amt,5339,4870,469,21668950009.0,20773408180.0,895541829.0
direct_loans,2016-2017,loan_direct__subsidized_disbursements_n,5339,4870,469,12434051,11896731,537320
direct_loans,2016-2017,loan_direct__subsidized_disbursements,5339,4870,469,21653374526.0,20758948422.0,894426104.0
direct_loans,2016-2017,loan_direct__unsubsidized_recipients,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__unsubsidized_loans_originated_n,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__unsubsidized_loans_originated_amt,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__unsubsidized_disbursements_n,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__unsubsidized_disbursements,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__plus_recipients,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__plus_loans_originated_n,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__plus_loans_originated_amt,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__plus_disbursements_n,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__plus_disbursements,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__grad_plus_recipients,5339,4870,469,404454,376287,28167
direct_loans,2016-2017,loan_direct__grad_plus_loans_originated_n,5339,4870,469,575122,537112,38010
direct_loans,2016-2017,loan_direct__grad_plus_loans_originated_amt,5339,4870,469,9647639863.0,8667573171.0,980066692.0
direct_loans,2016-2017,loan_direct__grad_plus_disbursements_n,5339,4870,469,1058741,985949,72792
direct_loans,2016-2017,loan_direct__grad_plus_disbursements,5339,4870,469,9645335408.0,8665317046.0,980018362.0
direct_loans,2016-2017,loan_direct__parent_plus_recipients,5339,4870,469,855601,815612,39989
direct_loans,2016-2017,loan_direct__parent_plus_loans_originated_n,5339,4870,469,982688,934467,48221
direct_loans,2016-2017,loan_direct__parent_plus_loans_originated_amt,5339,4870,469,12569788229.0,11875337815.0,694450414.0
direct_loans,2016-2017,loan_direct__parent_plus_disbursements_n,5339,4870,469,1829691,1738585,91106
direct_loans,2016-2017,loan_direct__parent_plus_disbursements,5339,4870,469,12567249387.0,11872865854.0,694383533.0
direct_loans,2016-2017,loan_direct__subsidized_undergraduate_recipients,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__subsidized_undergraduate_loans_originated_n,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__subsidized_undergraduate_loans_originated_amt,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__subsidized_undergraduate_disbursements_n,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__subsidized_undergraduate_disbursements,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__subsidized_graduate_recipients,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__subsidized_graduate_loans_originated_n,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__subsidized_graduate_loans_originated_amt,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__subsidized_graduate_disbursements_n,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__subsidized_graduate_disbursements,5339,4870,469,,,
direct_loans,2016-2017,loan_direct__unsubsidized_undergraduate_recipients,5339,4870,469,5640806,5415416,225390
direct_loans,2016-2017,loan_direct__unsubsidized_undergraduate_loans_originated_n,5339,4870,469,6552080,6287849,264231
direct_loans,2016-2017,loan_direct__unsubsidized_undergraduate_loans_originated_amt,5339,4870,469,22911901752.0,21918343073.0,993558679.0
direct_loans,2016-2017,loan_direct__unsubsidized_undergraduate_disbursements_n,5339,4870,469,12580908,12018031,562877
direct_loans,2016-2017,loan_direct__unsubsidized_undergraduate_disbursements,5339,4870,469,22892223206.0,21900121360.0,992101846.0
direct_loans,2016-2017,loan_direct__unsubsidized_graduate_recipients,5339,4870,469,1455830,1368018,87812
direct_loans,2016-2017,loan_direct__unsubsidized_graduate_loans_originated_n,5339,4870,469,1907671,1794891,112780
direct_loans,2016-2017,loan_direct__unsubsidized_graduate_loans_originated_amt,5339,4870,469,27041076276.0,25404810174.0,1636266102.0
direct_loans,2016-2017,loan_direct__unsubsidized_graduate_disbursements_n,5339,4870,469,3646755,3399349,247406
direct_loans,2016-2017,loan_direct__unsubsidized_graduate_disbursements,5339,4870,469,27025284075.0,25390286556.0,1634997519.0
direct_loans,2017-2018,loan_direct__subsidized_recipients,5249,4780,469,5531282,5300764,230518
direct_loans,2017-2018,loan_direct__subsidized_loans_originated_n,5249,4780,469,6232467,5966927,265540
direct_loans,2017-2018,loan_direct__subsidized_loans_originated_amt,5249,4780,469,20910311694.0,19966040882.0,944270812.0
direct_loans,2017-2018,loan_direct__subsidized_disbursements_n,5249,4780,469,11858375,11302802,555573
direct_loans,2017-2018,loan_direct__subsidized_disbursements,5249,4780,469,20907200615.0,19964091344.0,943109271.0
direct_loans,2017-2018,loan_direct__unsubsidized_recipients,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__unsubsidized_loans_originated_n,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__unsubsidized_loans_originated_amt,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__unsubsidized_disbursements_n,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__unsubsidized_disbursements,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__plus_recipients,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__plus_loans_originated_n,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__plus_loans_originated_amt,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__plus_disbursements_n,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__plus_disbursements,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__grad_plus_recipients,5249,4780,469,417247,388518,28729
direct_loans,2017-2018,loan_direct__grad_plus_loans_originated_n,5249,4780,469,597296,556981,40315
direct_loans,2017-2018,loan_direct__grad_plus_loans_originated_amt,5249,4780,469,10294965765.0,9261768231.0,1033197534.0
direct_loans,2017-2018,loan_direct__grad_plus_disbursements_n,5249,4780,469,1099552,1020854,78698
direct_loans,2017-2018,loan_direct__grad_plus_disbursements,5249,4780,469,10294544039.0,9261346505.0,1033197534.0
direct_loans,2017-2018,loan_direct__parent_plus_recipients,5249,4780,469,838794,797691,41103
direct_loans,2017-2018,loan_direct__parent_plus_loans_originated_n,5249,4780,469,964173,914830,49343
direct_loans,2017-2018,loan_direct__parent_plus_loans_originated_amt,5249,4780,469,12747564294.0,12016297560.0,731266734.0
direct_loans,2017-2018,loan_direct__parent_plus_disbursements_n,5249,4780,469,1786544,1693780,92764
direct_loans,2017-2018,loan_direct__parent_plus_disbursements,5249,4780,469,12747251228.0,12016040213.0,731211015.0
direct_loans,2017-2018,loan_direct__subsidized_undergraduate_recipients,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__subsidized_undergraduate_loans_originated_n,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__subsidized_undergraduate_loans_originated_amt,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__subsidized_undergraduate_disbursements_n,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__subsidized_undergraduate_disbursements,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__subsidized_graduate_recipients,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__subsidized_graduate_loans_originated_n,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__subsidized_graduate_loans_originated_amt,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__subsidized_graduate_disbursements_n,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__subsidized_graduate_disbursements,5249,4780,469,,,
direct_loans,2017-2018,loan_direct__unsubsidized_undergraduate_recipients,5249,4780,469,5401356,5165162,236194
direct_loans,2017-2018,loan_direct__unsubsidized_undergraduate_loans_originated_n,5249,4780,469,6244444,5969621,274823
direct_loans,2017-2018,loan_direct__unsubsidized_undergraduate_loans_originated_amt,5249,4780,469,21655109342.0,20621459571.0,1033649771.0
direct_loans,2017-2018,loan_direct__unsubsidized_undergraduate_disbursements_n,5249,4780,469,11960893,11380406,580487
direct_loans,2017-2018,loan_direct__unsubsidized_undergraduate_disbursements,5249,4780,469,21650768114.0,20618517156.0,1032250958.0
direct_loans,2017-2018,loan_direct__unsubsidized_graduate_recipients,5249,4780,469,1457215,1366735,90480
direct_loans,2017-2018,loan_direct__unsubsidized_graduate_loans_originated_n,5249,4780,469,1889521,1774273,115248
direct_loans,2017-2018,loan_direct__unsubsidized_graduate_loans_originated_amt,5249,4780,469,27123632588.0,25462155501.0,1661477087.0
direct_loans,2017-2018,loan_direct__unsubsidized_graduate_disbursements_n,5249,4780,469,3573343,3316978,256365
direct_loans,2017-2018,loan_direct__unsubsidized_graduate_disbursements,5249,4780,469,27119734187.0,25459730198.0,1660003989.0
direct_loans,2018-2019,loan_direct__subsidized_recipients,5150,4689,461,5230922,4997523,233399
direct_loans,2018-2019,loan_direct__subsidized_loans_originated_n,5150,4689,461,5881466,5613338,268128
direct_loans,2018-2019,loan_direct__subsidized_loans_originated_amt,5150,4689,461,19821131904.0,18879504173.0,941627731.0
direct_loans,2018-2019,loan_direct__subsidized_disbursements_n,5150,4689,461,11174975,10598003,576972
direct_loans,2018-2019,loan_direct__subsidized_disbursements,5150,4689,461,19815898430.0,18875404923.0,940493507.0
direct_loans,2018-2019,loan_direct__unsubsidized_recipients,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__unsubsidized_loans_originated_n,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__unsubsidized_loans_originated_amt,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__unsubsidized_disbursements_n,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__unsubsidized_disbursements,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__plus_recipients,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__plus_loans_originated_n,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__plus_loans_originated_amt,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__plus_disbursements_n,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__plus_disbursements,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__grad_plus_recipients,5150,4689,461,424795,395996,28799
direct_loans,2018-2019,loan_direct__grad_plus_loans_originated_n,5150,4689,461,610237,570618,39619
direct_loans,2018-2019,loan_direct__grad_plus_loans_originated_amt,5150,4689,461,10741172880.0,9693170261.0,1048002619.0
direct_loans,2018-2019,loan_direct__grad_plus_disbursements_n,5150,4689,461,1114258,1041057,73201
direct_loans,2018-2019,loan_direct__grad_plus_disbursements,5150,4689,461,10739031016.0,9691104389.0,1047926627.0
direct_loans,2018-2019,loan_direct__parent_plus_recipients,5150,4689,461,809464,770668,38796
direct_loans,2018-2019,loan_direct__parent_plus_loans_originated_n,5150,4689,461,935725,889429,46296
direct_loans,2018-2019,loan_direct__parent_plus_loans_originated_amt,5150,4689,461,12789039534.0,12077058938.0,711980596.0
direct_loans,2018-2019,loan_direct__parent_plus_disbursements_n,5150,4689,461,1726750,1640144,86606
direct_loans,2018-2019,loan_direct__parent_plus_disbursements,5150,4689,461,12788645695.0,12076764506.0,711881189.0
direct_loans,2018-2019,loan_direct__subsidized_undergraduate_recipients,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__subsidized_undergraduate_loans_originated_n,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__subsidized_undergraduate_loans_originated_amt,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__subsidized_undergraduate_disbursements_n,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__subsidized_undergraduate_disbursements,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__subsidized_graduate_recipients,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__subsidized_graduate_loans_originated_n,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__subsidized_graduate_loans_originated_amt,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__subsidized_graduate_disbursements_n,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__subsidized_graduate_disbursements,5150,4689,461,,,
direct_loans,2018-2019,loan_direct__unsubsidized_undergraduate_recipients,5150,4689,461,5161460,4921943,239517
direct_loans,2018-2019,loan_direct__unsubsidized_undergraduate_loans_originated_n,5150,4689,461,5936562,5658891,277671
direct_loans,2018-2019,loan_direct__unsubsidized_undergraduate_loans_originated_amt,5150,4689,461,20695583221.0,19638369399.0,1057213822.0
direct_loans,2018-2019,loan_direct__unsubsidized_undergraduate_disbursements_n,5150,4689,461,11379826,10776745,603081
direct_loans,2018-2019,loan_direct__unsubsidized_undergraduate_disbursements,5150,4689,461,20687991176.0,19632279962.0,1055711214.0
direct_loans,2018-2019,loan_direct__unsubsidized_graduate_recipients,5150,4689,461,1461254,1372834,88420
direct_loans,2018-2019,loan_direct__unsubsidized_graduate_loans_originated_n,5150,4689,461,1891408,1775384,116024
direct_loans,2018-2019,loan_direct__unsubsidized_graduate_loans_originated_amt,5150,4689,461,27243697774.0,25636093953.0,1607603821.0
direct_loans,2018-2019,loan_direct__unsubsidized_graduate_disbursements_n,5150,4689,461,3582239,3327554,254685
direct_loans,2018-2019,loan_direct__unsubsidized_graduate_disbursements,5150,4689,461,27230757504.0,25624725520.0,1606031984.0
direct_loans,2019-2020,loan_direct__subsidized_recipients,5056,4605,451,4943725,4720800,222925
direct_loans,2019-2020,loan_direct__subsidized_loans_originated_n,5056,4605,451,5568098,5305437,262661
direct_loans,2019-2020,loan_direct__subsidized_loans_originated_amt,5056,4605,451,18844675996.0,17940894285.0,903781711.0
