family,award_year,record_disposition,record_origin,column,units,source_record_count,observed_amount_cells,unknown_amount_cells,known_source_dollar_sum
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,191,191,0,421006357.0
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,191,191,0,390259032.0
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,191,0,191,
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_disbursements,nominal_usd,191,0,191,
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,191,191,0,21800427.0
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,191,191,0,21017859.0
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,191,191,0,172589593.0
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,191,191,0,164125907.0
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,191,0,191,
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,191,0,191,
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,191,0,191,
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,191,0,191,
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,191,0,191,
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,191,0,191,
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,191,0,191,
direct_loans,2008-2009,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,191,0,191,
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,2172,2172,0,8576597522.0
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,2172,2172,0,8098793955.0
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,2172,2172,0,9769533196.0
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,2172,2172,0,9153312889.0
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,2172,0,2172,
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__plus_disbursements,nominal_usd,2172,0,2172,
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,2172,2172,0,813886901.0
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,2172,2172,0,787668465.0
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,2172,2172,0,2673201517.0
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,2172,2172,0,2560675745.0
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,2172,0,2172,
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,2172,0,2172,
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,2172,0,2172,
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,2172,0,2172,
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,2172,0,2172,
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,2172,0,2172,
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,2172,0,2172,
direct_loans,2008-2009,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,2172,0,2172,
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,296,296,0,1634230766.0
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,296,296,0,1591183049.0
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,296,296,0,2133939026.0
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,296,296,0,2063157997.0
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,296,0,296,
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_disbursements,nominal_usd,296,0,296,
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,296,296,0,138617562.0
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,296,296,0,137233404.0
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,296,296,0,342932360.0
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,296,296,0,335050355.0
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,296,0,296,
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,296,0,296,
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,296,0,296,
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,296,0,296,
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,296,0,296,
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,296,0,296,
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,296,0,296,
direct_loans,2009-2010,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,296,0,296,
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,3964,3964,0,15120608354.0
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,3964,3964,0,14747087205.0
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,3964,3964,0,18115462541.0
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,3964,3964,0,17554243514.0
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,3964,0,3964,
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__plus_disbursements,nominal_usd,3964,0,3964,
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,3964,3964,0,1993798569.0
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,3964,3964,0,1974484791.0
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,3964,3964,0,4244408327.0
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,3964,3964,0,4179497532.0
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,3964,0,3964,
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,3964,0,3964,
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,3964,0,3964,
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,3964,0,3964,
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,3964,0,3964,
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,3964,0,3964,
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,3964,0,3964,
direct_loans,2009-2010,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,3964,0,3964,
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,697,0,697,
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,697,0,697,
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,697,0,697,
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,697,0,697,
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,697,0,697,
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_disbursements,nominal_usd,697,0,697,
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,697,697,0,800123210.0
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,697,697,0,793790185.0
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,697,697,0,995031885.0
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,697,697,0,980724722.0
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,697,697,0,3841403925.0
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,697,697,0,3759964026.0
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,697,697,0,1687258939.0
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,697,697,0,1653559637.0
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,697,697,0,4604386562.0
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,697,697,0,4481892484.0
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,697,697,0,2211570338.0
direct_loans,2010-2011,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,697,697,0,2159263234.0
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,4964,0,4964,
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,4964,0,4964,
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,4964,0,4964,
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,4964,0,4964,
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,4964,0,4964,
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__plus_disbursements,nominal_usd,4964,0,4964,
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,4964,4964,0,6219178970.0
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,4964,4964,0,6165485686.0
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,4964,4964,0,9747916041.0
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,4964,4964,0,9610717634.0
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,4964,4964,0,25798946672.0
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,4964,4964,0,25184741167.0
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,4964,4964,0,10111865931.0
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,4964,4964,0,10013187308.0
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,4964,4964,0,27044077764.0
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,4964,4964,0,26206905248.0
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,4964,4964,0,14525868824.0
direct_loans,2010-2011,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,4964,4964,0,14333286692.0
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,535,0,535,
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,535,0,535,
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,535,0,535,
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,535,0,535,
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,535,0,535,
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_disbursements,nominal_usd,535,0,535,
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,535,535,0,676497762.0
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,535,535,0,670670760.0
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,535,535,0,476960483.0
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,535,535,0,468921116.0
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,535,535,0,1172390470.0
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,535,535,0,1155394871.0
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,535,535,0,766612912.0
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,535,535,0,743183193.0
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,535,535,0,1441997373.0
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,535,535,0,1414589077.0
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,535,535,0,1007234773.0
direct_loans,2011-2012,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,535,535,0,975143184.0
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,5135,0,5135,
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,5135,0,5135,
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,5135,0,5135,
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,5135,0,5135,
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,5135,0,5135,
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__plus_disbursements,nominal_usd,5135,0,5135,
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,5135,5135,0,6879512141.0
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,5135,5135,0,6808738078.0
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,5135,5135,0,10789054541.0
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,5135,5135,0,10607551292.0
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,5135,5135,0,28343841378.0
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,5135,5135,0,27817748595.0
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,5135,5135,0,10969094326.0
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,5135,5135,0,10858192170.0
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,5135,5135,0,29824272921.0
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,5135,5135,0,29077992855.0
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,5135,5135,0,15702140769.0
direct_loans,2011-2012,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,5135,5135,0,15489734247.0
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,509,509,0,1200731415.0
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,509,509,0,1184763454.0
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,509,0,509,
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,509,0,509,
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,509,0,509,
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_disbursements,nominal_usd,509,0,509,
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,509,509,0,763253316.0
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,509,509,0,755057699.0
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,509,509,0,593003993.0
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,509,509,0,582968533.0
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,509,0,509,
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,509,0,509,
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,509,0,509,
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,509,0,509,
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,509,509,0,1469601806.0
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,509,509,0,1439967273.0
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,509,509,0,1690675964.0
direct_loans,2012-2013,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,509,509,0,1660643899.0
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,5141,5141,0,27151833380.0
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,5141,5141,0,26615938241.0
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,5141,0,5141,
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,5141,0,5141,
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,5141,0,5141,
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__plus_disbursements,nominal_usd,5141,0,5141,
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,5141,5141,0,6935384044.0
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,5141,5141,0,6848737707.0
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,5141,5141,0,9428806045.0
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,5141,5141,0,9238202130.0
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,5141,0,5141,
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,5141,0,5141,
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,5141,0,5141,
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,5141,0,5141,
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,5141,5141,0,28842839014.0
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,5141,5141,0,28079049030.0
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,5141,5141,0,25717516243.0
direct_loans,2012-2013,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,5141,5141,0,25314525955.0
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,516,516,0,1504241937.0
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,516,516,0,1493911668.0
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,516,0,516,
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,516,0,516,
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,516,0,516,
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_disbursements,nominal_usd,516,0,516,
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,516,516,0,843510122.0
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,516,516,0,841662422.0
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,516,516,0,640173128.0
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,516,516,0,638868973.0
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,516,0,516,
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,516,0,516,
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,516,0,516,
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,516,0,516,
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,516,516,0,1853578045.0
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,516,516,0,1836262554.0
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,516,516,0,1787995394.0
direct_loans,2013-2014,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,516,516,0,1782514905.0
direct_loans,2013-2014,included_unique_family_record,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,5000,5000,0,25207538531.0
direct_loans,2013-2014,included_unique_family_record,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,5000,5000,0,24948889781.0
direct_loans,2013-2014,included_unique_family_record,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,5000,0,5000,
direct_loans,2013-2014,included_unique_family_record,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,5000,0,5000,
direct_loans,2013-2014,included_unique_family_record,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,5000,0,5000,
