opeid8,award_year,school,state,zip_code,unitid,ipeds_match_status,ipeds_root_unitid_count_start,ipeds_anchor_sensitivity,cw_year,cw_primary_unitid,cw_source_code,cw_source_method,cw_site_candidate_count,cw_additional_candidate_count,cw_site_parse_complete,cw_relation_parse_complete,cw_ipeds_reporting_code,cw_parent_opeid8,cw_preliminary,cw_raw_PEPSSchname,cw_raw_PEPSLocname,cw_raw_IPEDSInstnm,cw_raw_PEPSEligCert,cw_raw_IPEDSPSET4FLG,cw_raw_COA1,cw_raw_PY_OPEID,cw_raw_PYNotes,cw_membership,cw_mapping_status,geography_evidence,same_opeid_foreign_in_other_fsa_year
00267813,2002-2003,BRYANT & STRATTON COLLEGE - MILWAUKEE DOWNTOWN,NY,,,no_exact_match,3,ambiguous_or_unmatched,2002,239929,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00267800,False,Bryant & Stratton Business Institute,Bryant & Stratton Business Institute - Milwaukee Downtown,BRYANT AND STRATTON COLLEGE,Yes,1,-2,00267813,,both,unique_official_site_match,NY,False
00267813,2003-2004,BRYANT & STRATTON COLLEGE - MILWAUKEE DOWNTOWN,NY,,,no_exact_match,3,ambiguous_or_unmatched,2003,239929,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00267800,False,Bryant & Stratton Business Institute,Bryant & Stratton Business Institute - Milwaukee Downtown,BRYANT AND STRATTON COLLEGE,Yes,1,-2,00267813,,both,unique_official_site_match,NY,False
00272206,2000-2001,FORDHAM UNIVERSITY - MARYMOUNT COLLEGE OF FORDHAM UNIVERSITY,NY,,,no_exact_match,1,ambiguous_or_unmatched,2000,191241,1,ipeds_header_match,1.0,0.0,True,True,1,00272200,False,Fordham University,Fordham University - Marymount College of Fordham University,FORDHAM UNIVERSITY,Yes,1,-2,-2,,both,unique_official_site_match,NY,False
00272206,2001-2002,FORDHAM UNIVERSITY - MARYMOUNT COLLEGE OF FORDHAM UNIVERSITY,NY,,,no_exact_match,1,ambiguous_or_unmatched,2001,191241,1,ipeds_header_match,1.0,0.0,True,True,1,00272200,False,Fordham University,Fordham University - Marymount College of Fordham University,FORDHAM UNIVERSITY,Yes,1,-2,00272206,,both,unique_official_site_match,NY,False
00282303,2000-2001,SAINT JOHN'S UNIVERSITY - MANHATTAN CAMPUS,NY,,,no_exact_match,1,ambiguous_or_unmatched,2000,195809,1,ipeds_header_match,1.0,0.0,True,True,1,00282300,False,Saint John's University,Saint John's University - Manhattan Campus,ST JOHN'S UNIVERSITY-NEW YORK,Yes,1,-2,-2,,both,unique_official_site_match,NY,False
00289401,2006-2007,UNIVERSITY OF ROCHESTER - EASTMAN SCHOOL OF MUSIC,NY,14627-9000,,no_exact_match,1,ambiguous_or_unmatched,2006,195030,1,ipeds_header_match,1.0,0.0,True,True,1,00289400,False,University of Rochester,University of Rochester - Eastman School of Music,University of Rochester,Yes [YCY],1,-2,00289401,,both,unique_official_site_match,NY,False
00289401,2007-2008,UNIVERSITY OF ROCHESTER - EASTMAN SCHOOL OF MUSIC,NY,14627-9000,,no_exact_match,1,ambiguous_or_unmatched,2007,195030,1,ipeds_header_match,1.0,0.0,True,True,1,00289400,False,University of Rochester,University of Rochester - Eastman School of Music,University of Rochester,Yes [YCY],1,-2,00289401,,both,unique_official_site_match,NY,False
00289401,2008-2009,UNIVERSITY OF ROCHESTER - EASTMAN SCHOOL OF MUSIC,NY,14627-9000,,no_exact_match,1,ambiguous_or_unmatched,2008,195030,1,ipeds_header_match,1.0,0.0,True,True,1,00289400,False,University of Rochester,University of Rochester - Eastman School of Music,University of Rochester,Yes [YCY],1,-2,00289401,,both,unique_official_site_match,NY,False
00289401,2009-2010,UNIVERSITY OF ROCHESTER - EASTMAN SCHOOL OF MUSIC,NY,14627-9000,,no_exact_match,1,ambiguous_or_unmatched,2009,195030,1,ipeds_header_match,1.0,0.0,True,True,1,00289400,False,University of Rochester,University of Rochester - Eastman School of Music,University of Rochester,Yes [YCY],1,-2,00289401,,both,unique_official_site_match,NY,False
00304001,2008-2009,CUYAHOGA COMMUNITY COLLEGE - EASTERN CAMPUS,OH,44115-2878,,no_exact_match,1,ambiguous_or_unmatched,2008,202356,1,ipeds_header_match,1.0,0.0,True,True,1,00304000,False,Cuyahoga Community College,Cuyahoga Community College - Eastern Campus,Cuyahoga Community College District,Yes [YCY],1,-2,00304001,,both,unique_official_site_match,OH,False
00304001,2009-2010,CUYAHOGA COMMUNITY COLLEGE - EASTERN CAMPUS,OH,44115-2878,,no_exact_match,1,ambiguous_or_unmatched,2009,202356,1,ipeds_header_match,1.0,0.0,True,True,1,00304000,False,Cuyahoga Community College,Cuyahoga Community College - Eastern Campus,Cuyahoga Community College District,Yes [YCY],1,-2,00304001,,both,unique_official_site_match,OH,False
00311400,2000-2001,FIRELANDS REGIONAL MEDICAL CENTER - SOUTH CAMPUS,OH,44870-4788,,no_exact_match,2,ambiguous_or_unmatched,2000,205090,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00311400,False,Firelands Regional Medical Center,Firelands Regional Medical Center - South Campus,PROVIDENCE HOSPITAL SCHOOL OF NURSING,Yes,1,-2,-2,,both,unique_official_site_match,OH,False
00311400,2001-2002,FIRELANDS REGIONAL MEDICAL CENTER - SOUTH CAMPUS,OH,44870,,no_exact_match,2,ambiguous_or_unmatched,2001,205090,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00311400,False,Firelands Regional Medical Center,Firelands Regional Medical Center - South Campus,FIRELANDS REGIONAL MEDICAL CENTER SCH OF NURSING,Yes,1,-2,00311400,,both,unique_official_site_match,OH,False
00311400,2002-2003,FIRELANDS REGIONAL MEDICAL CENTER - SOUTH CAMPUS,OH,44870-4788,,no_exact_match,2,ambiguous_or_unmatched,2002,205090,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00311400,False,Firelands Regional Medical Center,Firelands Regional Medical Center - South Campus,FIRELANDS REGIONAL MEDICAL CENTER SCH OF NURSING,Yes,1,-2,00311400,,both,unique_official_site_match,OH,False
00311400,2003-2004,FIRELANDS REGIONAL MEDICAL CENTER - SOUTH CAMPUS,OH,44870-4788,,no_exact_match,2,ambiguous_or_unmatched,2003,205090,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00311400,False,Firelands Regional Medical Center,Firelands Regional Medical Center - South Campus,FIRELANDS REGIONAL MEDICAL CENTER SCH OF NURSING,Yes,1,-2,00311400,,both,unique_official_site_match,OH,False
00311400,2004-2005,FIRELANDS REGIONAL MEDICAL CENTER - SOUTH CAMPUS,OH,44870-4788,,no_exact_match,2,ambiguous_or_unmatched,2004,205090,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00311400,False,Firelands Regional Medical Center,Firelands Regional Medical Center - South Campus,FIRELANDS REGIONAL MEDICAL CENTER SCHOOL OF NURSIN,Yes,1,-2,00311400,,both,unique_official_site_match,OH,False
00311400,2005-2006,FIRELANDS REGIONAL MEDICAL CENTER - SOUTH CAMPUS,OH,44870-4788,,no_exact_match,2,ambiguous_or_unmatched,2005,205090,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00311400,False,Firelands Regional Medical Center,Firelands Regional Medical Center - South Campus,Firelands Regional Medical Center School of Nursing,Yes [YCY],1,-2,00311400,,both,unique_official_site_match,OH,False
00311400,2006-2007,FIRELANDS REGIONAL MEDICAL CENTER - SOUTH CAMPUS,OH,44870-4788,,no_exact_match,1,ambiguous_or_unmatched,2006,205090,1,ipeds_header_match,1.0,0.0,True,True,1,00311400,False,Firelands Regional Medical Center,Firelands Regional Medical Center - South Campus,Firelands Regional Medical Center School of Nursing,Yes [YCY],1,-2,00311400,,both,unique_official_site_match,OH,False
00311400,2007-2008,FIRELANDS REGIONAL MEDICAL CENTER - SOUTH CAMPUS,OH,44870-4788,,no_exact_match,1,ambiguous_or_unmatched,2007,205090,1,ipeds_header_match,1.0,0.0,True,True,1,00311400,False,Firelands Regional Medical Center,Firelands Regional Medical Center - South Campus,Firelands Regional Medical Center School of Nursing,Yes [YCY],1,-2,00311400,,both,unique_official_site_match,OH,False
00311400,2008-2009,FIRELANDS REGIONAL MEDICAL CENTER - SOUTH CAMPUS,OH,44870-4788,,no_exact_match,1,ambiguous_or_unmatched,2008,205090,1,ipeds_header_match,1.0,0.0,True,True,1,00311400,False,Firelands Regional Medical Center,Firelands Regional Medical Center - South Campus,Firelands Regional Medical Center School of Nursing,Yes [YCY],1,-2,00311400,,both,unique_official_site_match,OH,False
00322800,2004-2005,BRYN ATHYN COLLEGE OF THE NEW CHURCH,PA,19009-0717,,no_exact_match,0,ambiguous_or_unmatched,2004,210492,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00322800,False,Bryn Athyn College of the New Church,Bryn Athyn College of the New Church,BRYN ATHYN COLLEGE OF THE NEW CHURCH,Yes,2,-2,-2,,both,unique_official_site_match,PA,False
00325602,2000-2001,DREXEL UNIVERSITY - CENTER CITY HAHNEMANN CAMPUS,PA,,,no_exact_match,1,ambiguous_or_unmatched,2000,212054,1,ipeds_header_match,1.0,0.0,True,True,1,00325600,False,Drexel University,Drexel University - Center City Hahnemann Campus,DREXEL UNIVERSITY,Yes,1,-2,-2,,both,unique_official_site_match,PA,False
00325602,2001-2002,DREXEL UNIVERSITY - CENTER CITY HAHNEMANN CAMPUS,PA,,,no_exact_match,1,ambiguous_or_unmatched,2001,212054,1,ipeds_header_match,1.0,0.0,True,True,1,00325600,False,Drexel University,Drexel University - Center City Hahnemann Campus,DREXEL UNIVERSITY,Yes,1,-2,00325602,,both,unique_official_site_match,PA,False
00325602,2002-2003,DREXEL UNIVERSITY - CENTER CITY HAHNEMANN CAMPUS,PA,,,no_exact_match,1,ambiguous_or_unmatched,2002,212054,1,ipeds_header_match,1.0,0.0,True,True,1,00325600,False,Drexel University,Drexel University - Center City Hahnemann Campus,DREXEL UNIVERSITY,Yes,1,-2,00325602|00327100,Merged,both,unique_official_site_match,PA,False
00325602,2007-2008,DREXEL UNIVERSITY - CENTER CITY HAHNEMANN CAMPUS,PA,19104-2875,,no_exact_match,1,ambiguous_or_unmatched,2007,212054,1,ipeds_header_match,1.0,0.0,True,True,1,00325600,False,Drexel University,Drexel University - Center City Hahnemann Campus,Drexel University,Yes [YCY],1,-2,00325602,,both,unique_official_site_match,PA,False
00325602,2008-2009,DREXEL UNIVERSITY - CENTER CITY HAHNEMANN CAMPUS,PA,19104-2875,,no_exact_match,1,ambiguous_or_unmatched,2008,212054,1,ipeds_header_match,1.0,0.0,True,True,1,00325600,False,Drexel University,Drexel University - Center City Hahnemann Campus,Drexel University,Yes [YCY],1,-2,00325602,,both,unique_official_site_match,PA,False
00325602,2009-2010,DREXEL UNIVERSITY - CENTER CITY HAHNEMANN CAMPUS,PA,19104-2875,,no_exact_match,1,ambiguous_or_unmatched,2009,212054,1,ipeds_header_match,1.0,0.0,True,True,1,00325600,False,Drexel University,Drexel University - Center City Hahnemann Campus,Drexel University,Yes [YCY],1,-2,00325602,,both,unique_official_site_match,PA,False
00345000,2011-2012,University of South Carolina - Beaufort,SC,29909-4602,,no_exact_match,1,ambiguous_or_unmatched,2011,218654,1,ipeds_header_match,1.0,0.0,True,True,1,00345000,False,University of South Carolina - Beaufort,University of South Carolina - Beaufort,University of South Carolina-Beaufort,Yes [YCY],1,-2,00345000,,both,unique_official_site_match,SC,False
00345300,2012-2013,UNIVERSITY OF SOUTH CAROLINA - LANCASTER,SC,29721-0889,,no_exact_match,0,ambiguous_or_unmatched,2012,218672,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00345300,False,University of South Carolina - Lancaster,University of South Carolina - Lancaster,University of South Carolina-Lancaster,Yes [YCY],1,-2,00345300,,both,unique_official_site_match,SC,False
00345300,2013-2014,UNIVERSITY OF SOUTH CAROLINA - LANCASTER,SC,29721-0889,,no_exact_match,0,ambiguous_or_unmatched,2013,218672,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00345300,False,University of South Carolina - Lancaster,University of South Carolina - Lancaster,University of South Carolina-Lancaster,Yes [YCY],1,-2,00345300,,both,unique_official_site_match,SC,False
00345300,2014-2015,UNIVERSITY OF SOUTH CAROLINA - LANCASTER,SC,29721-0889,,no_exact_match,0,ambiguous_or_unmatched,2014,218672,4,official_manual_match,1.0,0.0,True,True,1,00345300,False,University of South Carolina - Lancaster,University of South Carolina - Lancaster,University of South Carolina-Lancaster,Yes [YCY],1,-2,00345300,,both,unique_official_site_match,SC,False
00345300,2015-2016,UNIVERSITY OF SOUTH CAROLINA - LANCASTER,SC,29721-0889,,no_exact_match,0,ambiguous_or_unmatched,2015,218672,4,official_manual_match,1.0,0.0,True,True,1,00345300,False,University of South Carolina - Lancaster,University of South Carolina - Lancaster,University of South Carolina-Lancaster,Yes [YCY],1,-2,00345300,,both,unique_official_site_match,SC,False
00345300,2016-2017,UNIVERSITY OF SOUTH CAROLINA - LANCASTER,SC,29721-0889,,no_exact_match,0,ambiguous_or_unmatched,2016,218672,4,official_manual_match,1.0,0.0,True,True,1,00345300,False,University of South Carolina - Lancaster,University of South Carolina - Lancaster,University of South Carolina-Lancaster,Yes [YCY],1,-2,00345300,,both,unique_official_site_match,SC,False
00345300,2017-2018,UNIVERSITY OF SOUTH CAROLINA - LANCASTER,SC,29721-0889,,no_exact_match,0,ambiguous_or_unmatched,2017,218672,4,official_manual_match,1.0,0.0,True,True,1,00345300,False,University of South Carolina - Lancaster,University of South Carolina - Lancaster,University of South Carolina-Lancaster,Yes [YCY],1,-2,00345300,,both,unique_official_site_match,SC,False
00353006,2003-2004,UNIVERSITY OF TENNESSEE - HEALTH SCIENCE CENTER,TN,,,no_exact_match,1,ambiguous_or_unmatched,2003,221759,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00353000,False,University of Tennessee,University of Tennessee  -  Health Science Center,THE UNIVERSITY OF TENNESSEE,Yes,1,-2,00353006,Merged,both,unique_official_site_match,TN,False
00353006,2006-2007,UNIVERSITY OF TENNESSEE - HEALTH SCIENCE CENTER,TN,37996-0150,,no_exact_match,1,ambiguous_or_unmatched,2006,221759,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00353000,False,University of Tennessee,University of Tennessee  -  Health Science Center,The University of Tennessee,Yes [YCY],1,-2,00353006,,both,unique_official_site_match,TN,False
00353006,2007-2008,UNIVERSITY OF TENNESSEE - HEALTH SCIENCE CENTER,TN,37996-0150,,no_exact_match,1,ambiguous_or_unmatched,2007,221759,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00353000,False,University of Tennessee,University of Tennessee  -  Health Science Center,The University of Tennessee,Yes [YCY],1,-2,00353006,,both,unique_official_site_match,TN,False
00353006,2008-2009,UNIVERSITY OF TENNESSEE - HEALTH SCIENCE CENTER,TN,37996-0150,,no_exact_match,1,ambiguous_or_unmatched,2008,221759,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00353000,False,University of Tennessee,University of Tennessee  -  Health Science Center,The University of Tennessee,Yes [YCY],1,-2,00353006,,both,unique_official_site_match,TN,False
00353006,2009-2010,UNIVERSITY OF TENNESSEE - HEALTH SCIENCE CENTER,TN,37996-0150,,no_exact_match,1,ambiguous_or_unmatched,2009,221759,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00353000,False,University of Tennessee,University of Tennessee  -  Health Science Center,The University of Tennessee,Yes [YCY],1,-2,00353006,,both,unique_official_site_match,TN,False
00360900,2011-2012,San Jacinto Community College District,TX,77504-3323,,no_exact_match,1,ambiguous_or_unmatched,2011,227979,1,ipeds_header_match,1.0,0.0,True,True,1,00360900,False,San Jacinto Community College District,San Jacinto Community College District,San Jacinto Community College,Yes [YCY],1,-2,00360900,,both,unique_official_site_match,TX,False
00360900,2012-2013,San Jacinto Community College District,TX,77504-3323,,no_exact_match,1,ambiguous_or_unmatched,2012,227979,1,ipeds_header_match,1.0,0.0,True,True,1,00360900,False,San Jacinto Community College District,San Jacinto Community College District,San Jacinto Community College,Yes [YCY],1,-2,00360900,,both,unique_official_site_match,TX,False
00372700,2011-2012,Northern Virginia Community College,VA,22003-3743,,no_exact_match,1,ambiguous_or_unmatched,2011,232946,1,ipeds_header_match,1.0,0.0,True,True,1,00372700,False,Northern Virginia Community College,Northern Virginia Community College,Northern Virginia Community College,Yes [YCY],1,-2,00372700,,both,unique_official_site_match,VA,False
00372700,2012-2013,Northern Virginia Community College,VA,22003-3743,,no_exact_match,1,ambiguous_or_unmatched,2012,232946,1,ipeds_header_match,1.0,0.0,True,True,1,00372700,False,Northern Virginia Community College,Northern Virginia Community College,Northern Virginia Community College,Yes [YCY],1,-2,00372700,,both,unique_official_site_match,VA,False
00382711,2000-2001,WEST VIRGINIA UNIVERSITY - POTOMAC STATE COLLEGE,WV,,,no_exact_match,1,ambiguous_or_unmatched,2000,238032,1,ipeds_header_match,1.0,0.0,True,True,1,00382700,False,West Virginia University,West Virginia University - Potomac State College,WEST VIRGINIA UNIVERSITY,Yes,1,-2,-2,,both,unique_official_site_match,WV,False
00382711,2001-2002,WEST VIRGINIA UNIVERSITY - POTOMAC STATE COLLEGE,WV,,,no_exact_match,1,ambiguous_or_unmatched,2001,238032,1,ipeds_header_match,1.0,0.0,True,True,1,00382700,False,West Virginia University,West Virginia University - Potomac State College,WEST VIRGINIA UNIVERSITY,Yes,1,-2,00382711,,both,unique_official_site_match,WV,False
00382711,2002-2003,WEST VIRGINIA UNIVERSITY - POTOMAC STATE COLLEGE,WV,,,no_exact_match,1,ambiguous_or_unmatched,2002,238032,1,ipeds_header_match,1.0,0.0,True,True,1,00382700,False,West Virginia University,West Virginia University - Potomac State College,WEST VIRGINIA UNIVERSITY,Yes,1,-2,00382711,,both,unique_official_site_match,WV,False
00382711,2003-2004,WEST VIRGINIA UNIVERSITY - POTOMAC STATE COLLEGE,WV,,,no_exact_match,1,ambiguous_or_unmatched,2003,238032,1,ipeds_header_match,1.0,0.0,True,True,1,00382700,False,West Virginia University,West Virginia University - Potomac State College,WEST VIRGINIA UNIVERSITY,Yes,1,-2,00382711,,both,unique_official_site_match,WV,False
00393802,2006-2007,INTER AMERICAN UNIVERSITY OF PUERTO RICO - METROPOLITAN CAMPUS,PR,92600,,no_exact_match,11,ambiguous_or_unmatched,2006,242653,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00393800,False,Inter American University of Puerto Rico,Inter American University of Puerto Rico - Metropolitan Campus,Inter American University of Puerto Rico-Metro,No [NNN],1,-2,00393802,,both,unique_official_site_match,PR,False
00393802,2007-2008,INTER AMERICAN UNIVERSITY OF PUERTO RICO - METROPOLITAN CAMPUS,PR,92600,,no_exact_match,11,ambiguous_or_unmatched,2007,242653,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00393800,False,Inter American University of Puerto Rico,Inter American University of Puerto Rico - Metropolitan Campus,Inter American University of Puerto Rico-Metro,No [NNN],1,-2,00393802,,both,unique_official_site_match,PR,False
00393802,2008-2009,INTER AMERICAN UNIVERSITY OF PUERTO RICO - METROPOLITAN CAMPUS,PR,00926-0000,,no_exact_match,11,ambiguous_or_unmatched,2008,242653,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00393800,False,Inter American University of Puerto Rico,Inter American University of Puerto Rico - Metropolitan Campus,Inter American University of Puerto Rico-Metro,Yes [YCY],1,-2,00393802,,both,unique_official_site_match,PR,False
00393802,2009-2010,INTER AMERICAN UNIVERSITY OF PUERTO RICO - METROPOLITAN CAMPUS,PR,92600,,no_exact_match,11,ambiguous_or_unmatched,2009,242653,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00393800,False,Inter American University of Puerto Rico,Inter American University of Puerto Rico - Metropolitan Campus,Inter American University of Puerto Rico-Metro,Yes [YCY],1,-2,00393802,,both,unique_official_site_match,PR,False
00394601,2006-2007,UNIVERSITY OF THE VIRGIN ISLANDS - SAINT CROIX CAMPUS,VI,80260,,no_exact_match,1,ambiguous_or_unmatched,2006,243665,1,ipeds_header_match,1.0,0.0,True,True,1,00394600,False,University of the Virgin Islands,University of the Virgin Islands - Saint Croix Campus,University of the Virgin Islands,Yes [YPY],1,-2,00394601,,both,unique_official_site_match,VI,False
00394601,2007-2008,UNIVERSITY OF THE VIRGIN ISLANDS - SAINT CROIX CAMPUS,VI,80260,,no_exact_match,1,ambiguous_or_unmatched,2007,243665,1,ipeds_header_match,1.0,0.0,True,True,1,00394600,False,University of the Virgin Islands,University of the Virgin Islands - Saint Croix Campus,University of the Virgin Islands,Yes [YPY],1,-2,00394601,,both,unique_official_site_match,VI,False
00394601,2008-2009,UNIVERSITY OF THE VIRGIN ISLANDS - SAINT CROIX CAMPUS,VI,00802-6000,,no_exact_match,1,ambiguous_or_unmatched,2008,243665,1,ipeds_header_match,1.0,0.0,True,True,1,00394600,False,University of the Virgin Islands,University of the Virgin Islands - Saint Croix Campus,University of the Virgin Islands,Yes [YPY],1,-2,00394601,,both,unique_official_site_match,VI,False
00394601,2009-2010,UNIVERSITY OF THE VIRGIN ISLANDS - SAINT CROIX CAMPUS,VI,80260,,no_exact_match,1,ambiguous_or_unmatched,2009,243665,1,ipeds_header_match,1.0,0.0,True,True,1,00394600,False,University of the Virgin Islands,University of the Virgin Islands - Saint Croix Campus,University of the Virgin Islands,Yes [YCY],1,-2,00394601,,both,unique_official_site_match,VI,False
00405500,2001-2002,HEBREW UNION COLLEGE - JEWISH INSTITUTE OF RELIGION,CA,90007-3796,,no_exact_match,0,ambiguous_or_unmatched,2001,203049,3,relationship_established_from_other_years,1.0,0.0,True,True,1,00405500,False,Hebrew Union College - Jewish Institute of Religion,Hebrew Union College - Jewish Institute of Religion,HEBREW UNION COLLEGE-CALIFORNIA BRANCH,Yes,1,-2,00405500,,both,unique_official_site_match,CA,False
00407501,2006-2007,EASTERN IOWA COMMUNITY COLLEGE DISTRICT - CLINTON COMMUNITY COLLEGE,IA,52801-1221,,no_exact_match,1,ambiguous_or_unmatched,2006,153311,1,ipeds_header_match,1.0,0.0,True,True,1,00407500,False,Eastern Iowa Community College District,Eastern Iowa Community College District - Clinton Community College,Eastern Iowa Community College District,Yes [YCY],1,-2,00407501,,both,unique_official_site_match,IA,False
00407501,2007-2008,EASTERN IOWA COMMUNITY COLLEGE DISTRICT - CLINTON COMMUNITY COLLEGE,IA,52801-1221,,no_exact_match,1,ambiguous_or_unmatched,2007,153311,1,ipeds_header_match,1.0,0.0,True,True,1,00407500,False,Eastern Iowa Community College District,Eastern Iowa Community College District - Clinton Community College,Eastern Iowa Community College District,Yes [YCY],1,-2,00407501,,both,unique_official_site_match,IA,False
00407501,2008-2009,EASTERN IOWA COMMUNITY COLLEGE DISTRICT - CLINTON COMMUNITY COLLEGE,IA,52801-1221,,no_exact_match,1,ambiguous_or_unmatched,2008,153311,1,ipeds_header_match,1.0,0.0,True,True,1,00407500,False,Eastern Iowa Community College District,Eastern Iowa Community College District - Clinton Community College,Eastern Iowa Community College District,Yes [YCY],1,-2,00407501,,both,unique_official_site_match,IA,False
00407501,2009-2010,EASTERN IOWA COMMUNITY COLLEGE DISTRICT - CLINTON COMMUNITY COLLEGE,IA,52801-1221,,no_exact_match,1,ambiguous_or_unmatched,2009,153311,1,ipeds_header_match,1.0,0.0,True,True,1,00407500,False,Eastern Iowa Community College District,Eastern Iowa Community College District - Clinton Community College,Eastern Iowa Community College District,Yes [YCY],1,-2,00407501,,both,unique_official_site_match,IA,False
00407502,2006-2007,EASTERN IOWA COMMUNITY COLLEGE DISTRICT - MUSCATINE COMMUNITY COLLEGE,IA,52801-1221,,no_exact_match,1,ambiguous_or_unmatched,2006,153311,1,ipeds_header_match,1.0,0.0,True,True,1,00407500,False,Eastern Iowa Community College District,Eastern Iowa Community College District - Muscatine Community College,Eastern Iowa Community College District,Yes [YCY],1,-2,00407502,,both,unique_official_site_match,IA,False
00407502,2007-2008,EASTERN IOWA COMMUNITY COLLEGE DISTRICT - MUSCATINE COMMUNITY COLLEGE,IA,52801-1221,,no_exact_match,1,ambiguous_or_unmatched,2007,153311,1,ipeds_header_match,1.0,0.0,True,True,1,00407500,False,Eastern Iowa Community College District,Eastern Iowa Community College District - Muscatine Community College,Eastern Iowa Community College District,Yes [YCY],1,-2,00407502,,both,unique_official_site_match,IA,False
00407502,2008-2009,EASTERN IOWA COMMUNITY COLLEGE DISTRICT - MUSCATINE COMMUNITY COLLEGE,IA,52801-1221,,no_exact_match,1,ambiguous_or_unmatched,2008,153311,1,ipeds_header_match,1.0,0.0,True,True,1,00407500,False,Eastern Iowa Community College District,Eastern Iowa Community College District - Muscatine Community College,Eastern Iowa Community College District,Yes [YCY],1,-2,00407502,,both,unique_official_site_match,IA,False
00407502,2009-2010,EASTERN IOWA COMMUNITY COLLEGE DISTRICT - MUSCATINE COMMUNITY COLLEGE,IA,52801-1221,,no_exact_match,1,ambiguous_or_unmatched,2009,153311,1,ipeds_header_match,1.0,0.0,True,True,1,00407500,False,Eastern Iowa Community College District,Eastern Iowa Community College District - Muscatine Community College,Eastern Iowa Community College District,Yes [YCY],1,-2,00407502,,both,unique_official_site_match,IA,False
00407503,2006-2007,EASTERN IOWA COMMUNITY COLLEGE - SCOTT COMMUNITY COLLEGE,IA,52801-1221,,no_exact_match,1,ambiguous_or_unmatched,2006,153311,1,ipeds_header_match,1.0,0.0,True,True,1,00407500,False,Eastern Iowa Community College District,Eastern Iowa Community College - Scott Community College,Eastern Iowa Community College District,Yes [YCY],1,-2,00407503,,both,unique_official_site_match,IA,False
00407503,2007-2008,EASTERN IOWA COMMUNITY COLLEGE - SCOTT COMMUNITY COLLEGE,IA,52801-1221,,no_exact_match,1,ambiguous_or_unmatched,2007,153311,1,ipeds_header_match,1.0,0.0,True,True,1,00407500,False,Eastern Iowa Community College District,Eastern Iowa Community College - Scott Community College,Eastern Iowa Community College District,Yes [YCY],1,-2,00407503,,both,unique_official_site_match,IA,False
00407503,2008-2009,EASTERN IOWA COMMUNITY COLLEGE - SCOTT COMMUNITY COLLEGE,IA,52801-1221,,no_exact_match,1,ambiguous_or_unmatched,2008,153311,1,ipeds_header_match,1.0,0.0,True,True,1,00407500,False,Eastern Iowa Community College District,Eastern Iowa Community College - Scott Community College,Eastern Iowa Community College District,Yes [YCY],1,-2,00407503,,both,unique_official_site_match,IA,False
00407503,2009-2010,EASTERN IOWA COMMUNITY COLLEGE - SCOTT COMMUNITY COLLEGE,IA,52801-1221,,no_exact_match,1,ambiguous_or_unmatched,2009,153311,1,ipeds_header_match,1.0,0.0,True,True,1,00407500,False,Eastern Iowa Community College District,Eastern Iowa Community College - Scott Community College,Eastern Iowa Community College District,Yes [YCY],1,-2,00407503,,both,unique_official_site_match,IA,False
00450200,2000-2001,CITY COLLEGE OF SAN FRANCISCO,CA,94112-1821,,no_exact_match,1,ambiguous_or_unmatched,2000,112190,1,ipeds_header_match,1.0,0.0,True,True,1,00450200,False,City College of San Francisco,City College of San Francisco,CITY COLLEGE OF SAN FRANCISCO,Yes,1,-2,-2,,both,unique_official_site_match,CA,False
00450200,2001-2002,CITY COLLEGE OF SAN FRANCISCO,CA,94103,,no_exact_match,1,ambiguous_or_unmatched,2001,112190,1,ipeds_header_match,1.0,0.0,True,True,1,00450200,False,City College of San Francisco,City College of San Francisco,CITY COLLEGE OF SAN FRANCISCO,Yes,1,-2,00450200,,both,unique_official_site_match,CA,False
00450200,2002-2003,CITY COLLEGE OF SAN FRANCISCO,CA,94103,,no_exact_match,1,ambiguous_or_unmatched,2002,112190,1,ipeds_header_match,1.0,0.0,True,True,1,00450200,False,City College of San Francisco,City College of San Francisco,CITY COLLEGE OF SAN FRANCISCO,Yes,1,-2,00450200,,both,unique_official_site_match,CA,False
